,File Path,File Name,Extension,Size (MB),Modification Time,Access Time,Creation Time,Parent Directory,Is File,Is Symlink,Absolute Path,Message,Error,Encoding,Num Lines,Num Words,Original Format,Mode,Width,Height,Animated,Frames,Num Functions,Num Classes,Num Rows,Num Cols,Num Cells,Empty Cells
381,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin\teams-meeting-addin-loader.log,teams-meeting-addin-loader.log,.log,0.007315,2024-01-12 15:57:12,2024-01-12 15:57:12,2024-01-03 18:35:15,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin,1,0,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin\teams-meeting-addin-loader.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
382,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin\teams-meeting-addin.bak,teams-meeting-addin.bak,.bak,0.209737,2024-01-12 15:57:01,2024-01-12 15:57:20,2024-01-03 18:35:15,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin,1,0,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin\teams-meeting-addin.bak,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
383,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin\teams-meeting-addin.log,teams-meeting-addin.log,.log,0.209719,2024-01-12 15:57:12,2024-01-12 15:57:20,2024-01-03 18:35:15,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin,1,0,C:\Users\BLUO\AppData\Local\Temp\Microsoft\Teams\meeting-addin\teams-meeting-addin.log,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
384,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1102290433-9688.etl,EXCEL_16_0_17029_20140-20240115T1102290433-9688.etl,.etl,0.016384,2024-01-15 16:03:12,2024-01-15 16:03:12,2024-01-15 16:02:29,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1102290433-9688.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
385,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1106360062-19112.etl,EXCEL_16_0_17029_20140-20240115T1106360062-19112.etl,.etl,0.016384,2024-01-15 16:09:50,2024-01-15 16:09:50,2024-01-15 16:06:36,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1106360062-19112.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
386,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1110210641-14700.etl,EXCEL_16_0_17029_20140-20240115T1110210641-14700.etl,.etl,0.016384,2024-01-15 16:18:21,2024-01-15 16:18:21,2024-01-15 16:10:22,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1110210641-14700.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
387,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1126080846-12836.etl,EXCEL_16_0_17029_20140-20240115T1126080846-12836.etl,.etl,0.016384,2024-01-15 19:34:09,2024-01-15 19:34:09,2024-01-15 16:26:09,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1126080846-12836.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
388,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1444030140-23172.etl,EXCEL_16_0_17029_20140-20240115T1444030140-23172.etl,.etl,0.012288,2024-01-15 19:44:55,2024-01-15 19:44:55,2024-01-15 19:44:03,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1444030140-23172.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
389,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1447050558-23068.etl,EXCEL_16_0_17029_20140-20240115T1447050558-23068.etl,.etl,0.016384,2024-01-15 19:47:26,2024-01-15 19:47:26,2024-01-15 19:47:06,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240115T1447050558-23068.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
390,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0850020113-276.etl,EXCEL_16_0_17029_20140-20240116T0850020113-276.etl,.etl,0.012288,2024-01-16 14:12:58,2024-01-16 14:12:58,2024-01-16 13:50:02,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0850020113-276.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
391,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0936320307-9604.etl,EXCEL_16_0_17029_20140-20240116T0936320307-9604.etl,.etl,0.016384,2024-01-16 14:39:09,2024-01-16 14:39:09,2024-01-16 14:36:32,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0936320307-9604.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
392,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0941130897-9848.etl,EXCEL_16_0_17029_20140-20240116T0941130897-9848.etl,.etl,0.016384,2024-01-16 14:42:43,2024-01-16 14:42:43,2024-01-16 14:41:14,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0941130897-9848.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
393,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0948400695-24628.etl,EXCEL_16_0_17029_20140-20240116T0948400695-24628.etl,.etl,0.016384,2024-01-16 14:50:23,2024-01-16 14:50:23,2024-01-16 14:48:41,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T0948400695-24628.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
394,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1036000824-19892.etl,EXCEL_16_0_17029_20140-20240116T1036000824-19892.etl,.etl,0.012288,2024-01-16 17:50:12,2024-01-16 17:50:12,2024-01-16 15:36:01,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1036000824-19892.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
395,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1252170165-16748.etl,EXCEL_16_0_17029_20140-20240116T1252170165-16748.etl,.etl,0.016384,2024-01-16 18:31:12,2024-01-16 18:31:12,2024-01-16 17:52:17,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1252170165-16748.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
396,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1341210334-3432.etl,EXCEL_16_0_17029_20140-20240116T1341210334-3432.etl,.etl,0.012288,2024-01-16 18:41:43,2024-01-16 18:41:43,2024-01-16 18:41:21,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1341210334-3432.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
397,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1450200540-24724.etl,EXCEL_16_0_17029_20140-20240116T1450200540-24724.etl,.etl,0.016384,2024-01-16 19:50:45,2024-01-16 19:50:45,2024-01-16 19:50:21,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1450200540-24724.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
398,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1452550503-24700.etl,EXCEL_16_0_17029_20140-20240116T1452550503-24700.etl,.etl,0.016384,2024-01-16 20:10:20,2024-01-16 20:10:20,2024-01-16 19:52:56,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240116T1452550503-24700.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
399,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0805580776-17176.etl,EXCEL_16_0_17029_20140-20240117T0805580776-17176.etl,.etl,0.016384,2024-01-17 13:06:26,2024-01-17 13:06:26,2024-01-17 13:05:59,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0805580776-17176.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
400,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0809250895-6608.etl,EXCEL_16_0_17029_20140-20240117T0809250895-6608.etl,.etl,0.016384,2024-01-17 13:14:36,2024-01-17 13:14:36,2024-01-17 13:09:26,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0809250895-6608.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
401,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0823590323-2528.etl,EXCEL_16_0_17029_20140-20240117T0823590323-2528.etl,.etl,0.016384,2024-01-17 13:24:12,2024-01-17 13:24:12,2024-01-17 13:23:59,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0823590323-2528.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
402,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0825350698-17104.etl,EXCEL_16_0_17029_20140-20240117T0825350698-17104.etl,.etl,0.016384,2024-01-17 13:25:56,2024-01-17 13:25:56,2024-01-17 13:25:36,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0825350698-17104.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
403,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0948450366-10440.etl,EXCEL_16_0_17029_20140-20240117T0948450366-10440.etl,.etl,0.016384,2024-01-17 14:52:37,2024-01-17 14:52:37,2024-01-17 14:48:45,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0948450366-10440.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
404,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0952500614-3588.etl,EXCEL_16_0_17029_20140-20240117T0952500614-3588.etl,.etl,0.016384,2024-01-17 14:58:11,2024-01-17 14:58:11,2024-01-17 14:52:51,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0952500614-3588.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
405,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0958250737-11224.etl,EXCEL_16_0_17029_20140-20240117T0958250737-11224.etl,.etl,0.016384,2024-01-17 14:59:03,2024-01-17 14:59:03,2024-01-17 14:58:26,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T0958250737-11224.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
406,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1001390967-22980.etl,EXCEL_16_0_17029_20140-20240117T1001390967-22980.etl,.etl,0.016384,2024-01-17 15:01:55,2024-01-17 15:01:55,2024-01-17 15:01:40,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1001390967-22980.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
407,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1003260634-21132.etl,EXCEL_16_0_17029_20140-20240117T1003260634-21132.etl,.etl,0.016384,2024-01-17 15:03:56,2024-01-17 15:03:56,2024-01-17 15:03:27,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1003260634-21132.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
408,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1322010483-2924.etl,EXCEL_16_0_17029_20140-20240117T1322010483-2924.etl,.etl,0.016384,2024-01-17 18:22:28,2024-01-17 18:22:28,2024-01-17 18:22:01,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1322010483-2924.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
409,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1326240055-24196.etl,EXCEL_16_0_17029_20140-20240117T1326240055-24196.etl,.etl,0.012288,2024-01-17 18:27:04,2024-01-17 18:27:04,2024-01-17 18:26:24,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1326240055-24196.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
410,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1328260007-16256.etl,EXCEL_16_0_17029_20140-20240117T1328260007-16256.etl,.etl,0.012288,2024-01-17 18:29:26,2024-01-17 18:29:26,2024-01-17 18:28:26,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1328260007-16256.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
411,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1332280762-21732.etl,EXCEL_16_0_17029_20140-20240117T1332280762-21732.etl,.etl,0.016384,2024-01-17 18:33:33,2024-01-17 18:33:33,2024-01-17 18:32:29,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1332280762-21732.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
412,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1335190498-21196.etl,EXCEL_16_0_17029_20140-20240117T1335190498-21196.etl,.etl,0.016384,2024-01-17 19:26:20,2024-01-17 19:40:05,2024-01-17 18:35:20,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1335190498-21196.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
413,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1436250850-22148.etl,EXCEL_16_0_17029_20140-20240117T1436250850-22148.etl,.etl,0.004096,2024-01-17 19:36:26,2024-01-17 19:36:26,2024-01-17 19:36:26,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\EXCEL_16_0_17029_20140-20240117T1436250850-22148.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
414,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1240010927-27736.etl,OUTLOOK_16_0_16924_20180-20240110T1240010927-27736.etl,.etl,2.772992,2024-01-10 17:40:11,2024-01-10 17:40:33,2024-01-10 17:40:02,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1240010927-27736.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
415,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1240330661-18264.etl,OUTLOOK_16_0_16924_20180-20240110T1240330661-18264.etl,.etl,1.695744,2024-01-10 17:40:42,2024-01-10 17:41:58,2024-01-10 17:40:34,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1240330661-18264.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
416,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1240550326-16376.etl,OUTLOOK_16_0_16924_20180-20240110T1240550326-16376.etl,.etl,1.507328,2024-01-10 17:41:03,2024-01-10 17:41:58,2024-01-10 17:40:55,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1240550326-16376.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
417,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1241320461-24180.etl,OUTLOOK_16_0_16924_20180-20240110T1241320461-24180.etl,.etl,1.667072,2024-01-10 17:41:41,2024-01-10 17:42:02,2024-01-10 17:41:32,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1241320461-24180.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
418,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1252540497-7656.etl,OUTLOOK_16_0_16924_20180-20240110T1252540497-7656.etl,.etl,1.847296,2024-01-10 17:53:04,2024-01-10 17:53:11,2024-01-10 17:52:55,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240110T1252540497-7656.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
419,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0850190076-7152.etl,OUTLOOK_16_0_16924_20180-20240111T0850190076-7152.etl,.etl,3.244032,2024-01-11 13:50:34,2024-01-11 13:50:46,2024-01-11 13:50:19,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0850190076-7152.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
420,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0856240824-14448.etl,OUTLOOK_16_0_16924_20180-20240111T0856240824-14448.etl,.etl,2.236416,2024-01-11 14:15:03,2024-01-11 14:15:36,2024-01-11 13:56:25,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0856240824-14448.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
421,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0938530614-15652.etl,OUTLOOK_16_0_16924_20180-20240111T0938530614-15652.etl,.etl,2.502656,2024-01-11 14:46:05,2024-01-11 14:46:21,2024-01-11 14:38:54,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0938530614-15652.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
422,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0954280175-13388.etl,OUTLOOK_16_0_16924_20180-20240111T0954280175-13388.etl,.etl,1.875968,2024-01-11 14:54:36,2024-01-11 14:54:41,2024-01-11 14:54:28,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T0954280175-13388.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
423,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1037340514-13664.etl,OUTLOOK_16_0_16924_20180-20240111T1037340514-13664.etl,.etl,2.146304,2024-01-11 15:37:43,2024-01-11 15:38:05,2024-01-11 15:37:35,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1037340514-13664.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
424,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1224180556-11476.etl,OUTLOOK_16_0_16924_20180-20240111T1224180556-11476.etl,.etl,2.64192,2024-01-11 17:24:28,2024-01-11 17:24:42,2024-01-11 17:24:19,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1224180556-11476.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
425,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1225330050-25452.etl,OUTLOOK_16_0_16924_20180-20240111T1225330050-25452.etl,.etl,1.683456,2024-01-11 17:25:41,2024-01-11 17:25:57,2024-01-11 17:25:33,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1225330050-25452.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
426,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1229230354-25188.etl,OUTLOOK_16_0_16924_20180-20240111T1229230354-25188.etl,.etl,1.548288,2024-01-11 17:29:30,2024-01-11 17:30:04,2024-01-11 17:29:23,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging,1,0,C:\Users\BLUO\AppData\Local\Temp\Outlook Logging\OUTLOOK_16_0_16924_20180-20240111T1229230354-25188.etl,This is a generic processor. Limited functionality available. File was not opened,,,,,,,,,,,,,,,,
